onset	duration	trial_type
0.0	1.017	fmri_buffer
1.017	1.52	test_start_block
2.537	1.037	fixation
3.574	0.002	set_stims
3.576	0.91	cue_taskstay_cuestay
4.486	3.239	stim_taskstay_cuestay
7.725	0.002	set_stims
7.727	0.92	cue_taskswitch_cuestay
8.647	2.419	stim_taskswitch_cuestay
11.066	0.001	set_stims
11.067	0.919	cue_taskswitch_cuestay
11.986	2.839	stim_taskswitch_cuestay
14.825	0.001	set_stims
14.826	0.119	cue_taskswitch_cueswitch
14.945	2.421	stim_taskswitch_cueswitch
17.366	0.0	set_stims
17.366	0.92	cue_taskswitch_cueswitch
18.286	2.138	stim_taskswitch_cueswitch
20.424	0.002	set_stims
20.426	0.92	cue_taskstay_cuestay
21.346	2.149	stim_taskstay_cuestay
23.495	0.001	set_stims
23.496	0.121	cue_taskstay_cueswitch
23.617	2.018	stim_taskstay_cueswitch
25.635	0.002	set_stims
25.637	0.919	cue_taskstay_cueswitch
26.556	2.009	stim_taskstay_cueswitch
28.565	0.001	set_stims
28.566	0.92	cue_taskswitch_cuestay
29.486	2.279	stim_taskswitch_cuestay
31.765	0.002	set_stims
31.767	0.118	cue_taskswitch_cuestay
31.885	2.42	stim_taskswitch_cuestay
34.305	0.002	set_stims
34.307	0.919	cue_taskswitch_cueswitch
35.226	2.019	stim_taskswitch_cueswitch
37.245	0.002	set_stims
37.247	0.918	cue_taskstay_cueswitch
38.165	2.141	stim_taskstay_cueswitch
40.306	0.001	set_stims
40.307	0.118	cue_taskswitch_cueswitch
40.425	2.02	stim_taskswitch_cueswitch
42.445	0.001	set_stims
42.446	0.118	cue_taskswitch_cueswitch
42.564	2.421	stim_taskswitch_cueswitch
44.985	0.002	set_stims
44.987	0.919	cue_taskstay_cueswitch
45.906	2.279	stim_taskstay_cueswitch
48.185	0.001	set_stims
48.186	0.119	cue_taskswitch_cueswitch
48.305	2.021	stim_taskswitch_cueswitch
50.326	0.001	set_stims
50.327	0.119	cue_taskstay_cueswitch
50.446	2.279	stim_taskstay_cueswitch
52.725	0.002	set_stims
52.727	0.109	cue_taskswitch_cuestay
52.836	2.018	stim_taskswitch_cuestay
54.854	0.002	set_stims
54.856	0.919	cue_taskswitch_cueswitch
55.775	2.009	stim_taskswitch_cueswitch
57.784	0.002	set_stims
57.786	0.919	cue_taskstay_cuestay
58.705	2.28	stim_taskstay_cuestay
60.985	0.002	set_stims
60.987	0.119	cue_taskswitch_cuestay
61.106	2.138	stim_taskswitch_cuestay
63.244	0.001	set_stims
63.245	0.921	cue_taskswitch_cueswitch
64.166	2.02	stim_taskswitch_cueswitch
66.186	0.001	set_stims
66.187	0.92	cue_taskstay_cuestay
67.107	2.019	stim_taskstay_cuestay
69.126	0.001	set_stims
69.127	0.92	cue_taskswitch_cueswitch
70.047	2.019	stim_taskswitch_cueswitch
72.066	0.001	set_stims
72.067	0.919	cue_taskstay_cueswitch
72.986	2.019	stim_taskstay_cueswitch
75.005	0.001	set_stims
75.006	0.12	cue_taskstay_cuestay
75.126	2.019	stim_taskstay_cuestay
77.145	0.0	set_stims
77.145	0.12	cue_taskswitch_cuestay
77.265	2.14	stim_taskswitch_cuestay
79.405	0.001	set_stims
79.406	0.122	cue_taskstay_cuestay
79.528	2.016	stim_taskstay_cuestay
81.544	0.002	set_stims
81.546	0.92	cue_taskswitch_cuestay
82.466	2.01	stim_taskswitch_cuestay
84.476	0.0	set_stims
84.476	0.12	cue_taskstay_cueswitch
84.596	2.139	stim_taskstay_cueswitch
86.735	0.002	set_stims
86.737	0.119	cue_taskstay_cueswitch
86.856	2.01	stim_taskstay_cueswitch
88.866	0.0	set_stims
88.866	0.914	cue_taskswitch_cueswitch
89.78	2.154	stim_taskswitch_cueswitch
91.934	0.002	set_stims
91.936	0.92	cue_taskswitch_cuestay
92.856	2.699	stim_taskswitch_cuestay
95.555	0.002	set_stims
95.557	0.119	cue_taskstay_cuestay
95.676	2.289	stim_taskstay_cuestay
97.965	0.001	set_stims
97.966	0.119	cue_taskstay_cuestay
98.085	2.14	stim_taskstay_cuestay
100.225	0.001	set_stims
100.226	0.91	cue_taskswitch_cueswitch
101.136	2.02	stim_taskswitch_cueswitch
103.156	0.001	set_stims
103.157	0.119	cue_taskswitch_cuestay
103.276	2.149	stim_taskswitch_cuestay
105.425	0.0	set_stims
105.425	0.921	cue_taskswitch_cuestay
106.346	2.703	stim_taskswitch_cuestay
109.049	0.0	set_stims
109.049	0.918	cue_taskswitch_cueswitch
109.967	2.278	stim_taskswitch_cueswitch
112.245	0.002	set_stims
112.247	0.119	cue_taskstay_cueswitch
112.366	2.018	stim_taskstay_cueswitch
114.384	0.002	set_stims
114.386	0.92	cue_taskswitch_cueswitch
115.306	2.009	stim_taskswitch_cueswitch
117.315	0.001	set_stims
117.316	0.909	cue_taskstay_cuestay
118.225	2.14	stim_taskstay_cuestay
120.365	0.001	set_stims
120.366	0.12	cue_taskstay_cuestay
120.486	2.019	stim_taskstay_cuestay
122.505	0.001	set_stims
122.506	0.119	cue_taskstay_cuestay
122.625	2.019	stim_taskstay_cuestay
124.644	0.001	set_stims
124.645	0.121	cue_taskstay_cueswitch
124.766	2.009	stim_taskstay_cueswitch
126.775	0.001	set_stims
126.776	0.92	cue_taskswitch_cuestay
127.696	2.288	stim_taskswitch_cuestay
129.984	0.001	set_stims
129.985	0.92	cue_taskswitch_cuestay
130.905	2.419	stim_taskswitch_cuestay
133.324	0.001	set_stims
133.325	0.121	cue_taskstay_cuestay
133.446	2.018	stim_taskstay_cuestay
135.464	0.001	set_stims
135.465	0.12	cue_taskstay_cuestay
135.585	2.021	stim_taskstay_cuestay
137.606	0.0	set_stims
137.606	0.12	cue_taskswitch_cuestay
137.726	2.022	stim_taskswitch_cuestay
139.748	0.001	set_stims
139.749	0.117	cue_taskswitch_cuestay
139.866	2.28	stim_taskswitch_cuestay
142.146	0.0	set_stims
142.146	0.92	cue_taskstay_cuestay
143.066	2.139	stim_taskstay_cuestay
145.205	0.001	set_stims
145.206	0.119	cue_taskswitch_cuestay
145.325	2.01	stim_taskswitch_cuestay
147.335	0.001	set_stims
147.336	0.12	cue_taskstay_cueswitch
147.456	2.559	stim_taskstay_cueswitch
150.015	0.002	set_stims
150.017	0.119	cue_taskswitch_cuestay
150.136	2.279	stim_taskswitch_cuestay
152.415	0.001	set_stims
152.416	0.119	cue_taskstay_cuestay
152.535	2.281	stim_taskstay_cuestay
154.816	0.001	set_stims
154.817	0.119	cue_taskstay_cueswitch
154.936	2.02	stim_taskstay_cueswitch
156.956	0.0	set_stims
156.956	0.909	cue_taskstay_cuestay
157.865	2.01	stim_taskstay_cuestay
159.875	0.001	set_stims
159.876	0.119	cue_taskswitch_cueswitch
159.995	2.15	stim_taskswitch_cueswitch
162.145	0.001	set_stims
162.146	0.919	cue_taskswitch_cuestay
163.065	2.02	stim_taskswitch_cuestay
165.085	0.0	set_stims
165.085	0.921	cue_taskstay_cueswitch
166.006	2.14	stim_taskstay_cueswitch
168.146	0.0	set_stims
168.146	0.12	cue_taskswitch_cuestay
168.266	2.289	stim_taskswitch_cuestay
170.555	0.001	set_stims
170.556	0.91	cue_taskswitch_cuestay
171.466	2.149	stim_taskswitch_cuestay
173.615	0.001	set_stims
173.616	0.919	cue_taskstay_cuestay
174.535	2.286	stim_taskstay_cuestay
176.821	0.001	set_stims
176.822	0.116	cue_taskswitch_cueswitch
176.938	2.007	stim_taskswitch_cueswitch
178.945	0.001	set_stims
178.946	0.12	cue_taskstay_cuestay
179.066	2.819	stim_taskstay_cuestay
181.885	0.001	set_stims
181.886	0.119	cue_taskstay_cueswitch
182.005	2.422	stim_taskstay_cueswitch
184.427	0.001	set_stims
184.428	0.118	cue_taskstay_cuestay
184.546	2.019	stim_taskstay_cuestay
186.565	0.001	set_stims
186.566	0.92	cue_taskstay_cuestay
187.486	2.559	stim_taskstay_cuestay
190.045	0.0	set_stims
190.045	0.12	cue_taskswitch_cuestay
190.165	2.141	stim_taskswitch_cuestay
192.306	0.0	set_stims
192.306	0.909	cue_taskswitch_cuestay
193.215	2.01	stim_taskswitch_cuestay
195.225	0.001	set_stims
195.226	0.921	cue_taskstay_cuestay
196.147	2.017	stim_taskstay_cuestay
198.164	0.0	set_stims
198.164	0.922	cue_taskstay_cueswitch
199.086	2.14	stim_taskstay_cueswitch
201.226	0.001	set_stims
201.227	0.119	cue_taskstay_cuestay
201.346	2.149	stim_taskstay_cuestay
203.495	0.001	set_stims
203.496	0.919	cue_taskswitch_cuestay
204.415	2.281	stim_taskswitch_cuestay
206.696	0.001	set_stims
206.697	0.12	cue_taskstay_cueswitch
206.817	3.228	stim_taskstay_cueswitch
210.045	0.001	set_stims
210.046	0.12	cue_taskstay_cueswitch
210.166	2.019	stim_taskstay_cueswitch
212.185	0.002	set_stims
212.187	0.918	cue_taskswitch_cuestay
213.105	2.02	stim_taskswitch_cuestay
215.125	0.001	set_stims
215.126	0.919	cue_taskswitch_cueswitch
216.045	2.29	stim_taskswitch_cueswitch
218.335	0.001	set_stims
218.336	0.119	cue_taskswitch_cueswitch
218.455	2.14	stim_taskswitch_cueswitch
220.595	10.01	rest_block
230.605	2.54	test_start_block
233.145	1.03	fixation
234.175	0.001	set_stims
234.176	0.92	cue_taskstay_cuestay
235.096	2.02	stim_taskstay_cuestay
237.116	0.0	set_stims
237.116	0.909	cue_taskswitch_cuestay
238.025	2.01	stim_taskswitch_cuestay
240.035	0.001	set_stims
240.036	0.919	cue_taskswitch_cuestay
240.955	2.02	stim_taskswitch_cuestay
242.975	0.002	set_sti
