onset	duration	trial_type
0.0	1.014	fmri_buffer
1.014	1.516	practice_start_block
2.53	4.772	move_UA_with_intermediate
7.302	0.508	move_UA_with_intermediate
7.81	0.908	move_UA_with_intermediate
8.718	0.495	move_UA_with_intermediate
9.213	0.804	move_UA_with_intermediate
10.017	0.537	move_UA_with_intermediate
10.554	2.527	planning_UA_with_intermediate
13.081	3.736	move_UA_with_intermediate
16.817	0.852	move_UA_with_intermediate
17.669	0.589	move_UA_with_intermediate
18.258	0.407	move_UA_with_intermediate
18.665	0.583	move_UA_with_intermediate
19.248	0.37	move_UA_with_intermediate
19.618	2.113	planning_UA_without_intermediate
21.731	1.876	move_UA_without_intermediate
23.607	0.614	move_UA_without_intermediate
24.221	0.893	move_UA_without_intermediate
25.114	0.39	move_UA_without_intermediate
25.504	0.869	move_UA_without_intermediate
26.373	0.338	move_UA_without_intermediate
26.711	2.22	planning_UA_without_intermediate
28.931	4.268	move_UA_without_intermediate
33.199	4.556	move_UA_without_intermediate
37.755	2.164	move_UA_without_intermediate
39.919	3.603	move_UA_without_intermediate
43.522	0.516	move_UA_without_intermediate
44.038	0.39	move_UA_without_intermediate
44.428	1.52	move_UA_without_intermediate
45.948	0.406	move_UA_without_intermediate
46.354	2.016	planning_PA_without_intermediate
48.37	1.522	test_start_block
49.892	3.497	move_PA_without_intermediate
53.389	0.431	move_PA_without_intermediate
53.82	0.779	move_PA_without_intermediate
54.599	0.47	move_PA_without_intermediate
55.069	1.61	move_PA_without_intermediate
56.679	0.673	move_PA_without_intermediate
57.352	3.11	planning_PA_with_intermediate
60.462	2.724	move_PA_with_intermediate
63.186	0.407	move_PA_with_intermediate
63.593	0.522	move_PA_with_intermediate
64.115	0.494	move_PA_with_intermediate
64.609	0.584	move_PA_with_intermediate
65.193	0.602	move_PA_with_intermediate
65.795	2.016	planning_PA_without_intermediate
67.811	2.502	move_PA_without_intermediate
70.313	0.41	move_PA_without_intermediate
70.723	0.504	move_PA_without_intermediate
71.227	0.473	move_PA_without_intermediate
71.7	0.761	move_PA_without_intermediate
72.461	0.507	move_PA_without_intermediate
72.968	2.024	planning_PA_without_intermediate
74.992	2.702	move_PA_without_intermediate
77.694	0.392	move_PA_without_intermediate
78.086	0.866	move_PA_without_intermediate
78.952	0.444	move_PA_without_intermediate
79.396	1.562	move_PA_without_intermediate
80.958	0.324	move_PA_without_intermediate
81.282	2.03	planning_PA_with_intermediate
83.312	3.421	move_PA_with_intermediate
86.733	0.426	move_PA_with_intermediate
87.159	0.665	move_PA_with_intermediate
87.824	0.538	move_PA_with_intermediate
88.362	0.775	move_PA_with_intermediate
89.137	0.557	move_PA_with_intermediate
89.694	2.567	planning_PA_without_intermediate
92.261	2.065	move_PA_without_intermediate
94.326	0.648	move_PA_without_intermediate
94.974	1.589	move_PA_without_intermediate
96.563	0.732	move_PA_without_intermediate
97.295	1.102	move_PA_without_intermediate
98.397	0.471	move_PA_without_intermediate
98.868	2.293	planning_PA_with_intermediate
101.161	2.878	move_PA_with_intermediate
104.039	1.133	move_PA_with_intermediate
105.172	0.936	move_PA_with_intermediate
106.108	0.553	move_PA_with_intermediate
106.661	0.578	move_PA_with_intermediate
107.239	0.516	move_PA_with_intermediate
107.755	4.076	planning_PA_with_intermediate
111.831	3.311	move_PA_with_intermediate
115.142	0.523	move_PA_with_intermediate
115.665	0.908	move_PA_with_intermediate
116.573	0.398	move_PA_with_intermediate
116.971	0.593	move_PA_with_intermediate
117.564	0.45	move_PA_with_intermediate
118.014	2.307	planning_PA_with_intermediate
120.321	2.477	move_PA_with_intermediate
122.798	0.327	move_PA_with_intermediate
123.125	0.569	move_PA_with_intermediate
123.694	0.472	move_PA_with_intermediate
124.166	0.544	move_PA_with_intermediate
124.71	0.503	move_PA_with_intermediate
125.213	2.159	planning_PA_with_intermediate
127.372	2.84	move_PA_with_intermediate
130.212	0.554	move_PA_with_intermediate
130.766	1.109	move_PA_with_intermediate
131.875	0.47	move_PA_with_intermediate
132.345	0.522	move
